FondsID,SubfondsID,SeriesID,Container,No,Title Original,Title English,Date of Creation (YYYY),Date of Creation (MM),Date of Creation (DD),Date of Creation2 (YYYY),Date of Creation2 (MM),Date of Creation2 (DD),Creator,Collector,Type,Genre,Extent,Description Level,Language,Description/Annotation/Abstract,Temporal Coverage1 (YYYY),Temporal Coverage2 (YYYY),Spatial Coverage1,Spatial Coverage2,Spatial Coverage3,Geo Coordinates,"Subject (Event, Topic, Corporate body, Location outside of YU)",Subject (Person),Privacy/Access,Internal Note,Preview
205,4,120,15,2,Security: Armed Forces: UNPROFOR [United Nations Protection Forces],,1992,1,6,1992,4,18,NIN|Borba|Politika|,Open Media Research Institute,Textual,press clippings|agency news|,6,Folder,Serbian|English|,"The Yugoslav side is prepared for the arrival of the blue helmets|Interview with Satish Nambiar|How will the UN forces be distributed within the territories of Serbia, Bosnia and Herzegovina and Croatia|",1992,1992,,,Beograd,"44.786568,20.448923",Ceasefire|Yugoslav Federal Army|UNPROFOR (The United Nations Protection Force)|United Nations|,"Nambiar, Satish|Babić, Milan|Tuđman, Franjo|Tomac, Zdravko|Milošević, Slobodan|Jović, Borisav|",,,
,,,,,,,,,,,,,,,,,,,,,,,,,Pančevo,"44.874,20.647567",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Sarajevo,"43.856259,18.413076",,,,,
205,4,120,15,3,Security: Crime (1/2),,1992,0,0,1997,0,0,The Guardian|The Washington Post|Politika|Borba|Vreme|Vjesnik|The New York Times|Die Welt|Nedeljna Borba|The Independent|Naša Borba|Associated Press|The Christian Science Monitor|The Daily Telegraph|,Open Media Research Institute,Textual,press clippings|agency news|,96,Folder,English|Serbian|Croatian|German|,"Serbian police forces loyal to Milošević hold control of the federal ministry of interior|Pavle Bulatović, federal minister of interior claims that he is not allowed by the Serbian police to access his office|Who is spying the citizens?|Why was Yugoslavia dismissed from INTERPOL?|Report on the relations between the Serbian police and the mafia|Are there paramilitary units in Serbia?|Serbian  former police official offers documents revealing connection between Milošević and war crimes|Is there less crime in Belgrade?|Five people were jailed after a conviction of spying for Croatia|The Serbian police lifted the blockade on the students|",1992,1997,,,Beograd,"44.786568,20.448923",Police|Ministry of Interior|Secrete service|INTERPOL (International Criminal Police Organization)|Budgets|Crime|Drug trafficking|Paramilitaries|Weapon|Killing|Atrocities|Refugees|Military secrets|SPS (Socialist Party of Serbia)|Student protests|Oppression|Organ trade|Children| ,"Milošević, Slobodan|Panić, Milan|Ćosić, Dobrica|Izetbegović, Alija|Sokolović, Zoran|Bulatović, Pavle|Plavšić, Biljana|Babović, Budimir|Stojičić, Radovan|Đinđić, Zoran|Karadžić, Radovan|Zeković, Petar|Matković, Vlada|Perišić, Momčilo|Gojović, Radomir|Špernjak, Marjan|Marić, Marin|Stamenković, Miroslav|",,,
,,,,,,,,,,,,,,,,,,,,,,,,,Sarajevo,"43.856259,18.413076",,,,,
205,4,120,15,4,Security: Crime (2/2),,1992,0,0,1997,0,0,NIN|Politika|Borba|Franfurter Rundschau|Die Presse|The Guardian|Der Spiegel|Vjesnik|Vreme|The European|Die Welt|,Open Media Research Institute,Textual,press clippings|agency news|,92,Folder,Serbian|English|German|,In 1992 there were 5000 people registered as possessing weapon without authorization|Armed attack on the rail Belgrade-Bar|Car thieves make millions in shadow of civil war|Who are the war profiteers?|Report on the arrest of two heroin dealers from Belgrade|Serbia’s cocky young gangsters oust the criminal old guard|Kristijan Golubović and the postmodern of the Serbian criminal|The Serbian mafia is said to be responsible for the bombings in Hungary|Women and crime: only 5 % of the crimes were committed by women|Report on the opening of the Yugoslavia’s first war crime trials|Report on the documentary “See you in the obituary”|,1992,1997,,,Zagreb,"45.815011,15.981919",Organized crime|Ministry of Interior|Weapon|SPO (Serbian Renewal Movement)|DS (Democratic Party)|Lovćen train|Jugoskandika|Auto-mafia|Drug trafficking|War crimes|Profit|Heroin|War crimes tribunal|ICTY (International Criminal Tribunal for the former Yugoslavia)|Rape|Murders|B92|See you in the obituary|,"Jakšić, Goran|Šešelj, Vojislav|Kovačević, Ivan|Šainović, Nikola|Ilić, Tomislav|Vasiljević, Jezdimir|Vlajković, Sava|Mihajlović, Velimir|UNPROFOR (The United Nations Protection Force)|Ministers affair|Veselinović, Sergej|Hadžić, Goran|Šuša, Vojin|Martić Šilt, Siniša|Vasiljević, Vladan|Rebrača, jovana|Mijatović, Radenka|Martić, Milan|Ražnjatović Arkan, Željko|Miličević, Mara|Kuzmanović, Bora|Golubović, Kristijan|Vučković, Duško|Ašanin, Darko|",,,Ko su ratni profiteri? (Who are the war profiteers?)|
,,,,,,,,,,,,,,,,,,,,,,,,,Priboj,"43.582757,19.526661",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Beograd,"44.786568,20.448923",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Prijepolje,"43.389357,19.646367",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Bar,"42.091227,19.089968",,,,,
205,4,120,15,5,Social Issues: Churches: Orthodox,,1992,1,19,1993,11,30,Südosteuropa|Frankfurter Algemeine Zeitung|Neue Zürcher Zeitung|Borba|NIN|Politika|The New York Times|Nedeljna Damlacija|The Guardian|Radio Free Europe-Radio Liberty Research Institute|The Washington Post|Slobodna Dalmacija|Daily Telegraph|Vjesnik|Vreme|Tagesspiegel|Pravoslavlje|Süddeutsche Zeitung|,Open Media Research Institute,Textual,press clippings|agency news|content|research studies|,204,Folder,German|English|Serbian|Croatian|,The Church and the politics in Yugoslavia from the end of the 80s|Irinej Bulović claims that the church is not aligned  to any party|Report on the correspondence between Patriarch Pavle and Franjo Tuđman|Patriarch Pavle writes that the Serbian people are not culpable for the bloody conflict in Bosnia and Herzegovina|Report on a meeting of religious leaders in Bar|The Serbian Orthodox Church officially distances itself from any politic and politician in the country|The Serbian Orthodox Church asks Milošević to step aside|Patriarch Pavle received a delegation of students protesting|The Serbian Church goes against Milošević|The Serbian Patriarch blames atheistic military leaders for violence|Interview with Amfilohije Radović|Radovan Bigović talks about the relation between the church and the state in Serbia|Report on new currents in orthodoxy|Report on the destroying of libraries and books of the Serbian Orthodox Church in the war 1991-1993|The patriarch accepts the blame of the Serbs|Patriarch Pavle claims that atheism is the reason for the war| ,1992,1993,,,Beograd,"44.786568,20.448923",Orthodoxy|Religion|Serbian Orthodox Church|Orthodox unity|Patrology|Anti-Communism|Anti-Socialism|National reconciliation|National history|War|Ras and Prizeren diocese|HDZ (Croatian Democratic Union)|Foreign media|Peace demands|Fate|Cultural heritage|,"Milošević, Slobodan|Broz Tito, Josip|Pavle Patrijarh|Radović, Amfilohije|Bulović, Irinej|Jevtić, Atanasije|Šešelj, Vojislav|Tuđman, Franjo|Dobrešić, Nikola|Orlandić, Blažo|Nedić, Milan|Pavlović, Jovan|Dožić, Gavrilo|Panić, Milan|Ćosić, Dobrica|Mićunović, Dragoljub|Patriarch German|Radosavljević, Artemije|Kuharić, Franjo|Bigović, Radovan|Boutros-Ghali, Boutros|",,,
,,,,,,,,,,,,,,,,,,,,,,,,,Pakrac,"45.438845,17.191742",,,,,
205,4,120,15,6,Social Issues: Churches: Orthodox,,1994,1,7,1997,1,28,Slobodna Dalmacija|Borba|Neue Zürcher Zeitung|Politika|NIN|Večernji List|Die Welt|Süddeutsche Zeitung|Vjesnik|The New York Times|Naša Borba|Die Tageszeitung|Vreme|International Herald Tribune|The Los Angeles Times|Radio Free Europe-Radio Liberty Research Institute|The London Guardian|Financial Times|The London Independent|,Open Media Research Institute,Textual,press clippings|agencz news|,116,Folder,Serbian|Croatian|German|English|,"Patriarch Pavle appeals to the Serbs to be decent to their celebrated ancestors|The head of the Orthodox Christian Church condemns extreme nationalism|Report on a visit of the Russian Patriarch to Belgrade|Report on a session of the council of the Serbian Orhodox Church|Report on a survey: do the Serbs believe in God?|Interview with Lavrentije Trifonović, bishop of the Eparchy of Šabac and Valjevo|The head of the Serbian Church launches a peace mission in Bosnia|Amfilohije Radović claims that the unity of the church should be above the national interests|Report on the role of the church in the pre-war and warring years|Report on a statement of the Serbian Synod criticizing the Serbian regime|Serbian Patriarch condemns Milošević|The Orthodox Church leads Belgrade protest march|",1994,1997,,,Pale,"43.811895,18.571101",Christmas|Saint Sava|Religious holidays|Solidarity|Peace mission|Religion|Serbian Orthodox Church|Russian Orthodox Church|Anti-war appeals|Nationalism|Easter|,"Patriarch Pavle|Rak, Pavle|Đorđević, Dragoljub|Kalezić, Dimitrije|Patriarch Alexy II of Moscow|Milošević, Slobodan|Pantić, Dragomir|Trifunović, Lavrentije|Kolarević, Antun|Jokić, Dragan|Radović, Amfilohije|Jeftić, Atanasije|Granić, Mate|Stojković, Živorad|Bećković, Matija|Mitrović, Andrej|",,,
,,,,,,,,,,,,,,,,,,,,,,,,,Beograd,"44.786568,20.448923",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Sarajevo,"43.856259,18.413076",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Đakovo,"45.309997,18.409782",,,,,
205,4,120,15,7,Social Issues: Churches: Roman Catholic,,1992,7,2,1996,1,7,Politika|Borba|Naša Borba|NIN|Večernji List|,Open Media Research Institute,Textual,press clippings|,21,Folder,Serbian|Croatian|,"Interview with the archbishop from Belgrade, Franc Perko|Franc Perko claims that protectorate is the only solution for Bosnia and Herzegovina|Franc Perko claims that the coexistence of Serbs and Croats is possible|",1992,1996,,,Beograd,"44.786568,20.448923",Religion|War|United Nations|Pope|Catholicism|,"Danon, Cadik|Ćosić, Dobrica|Kuharić, Franjo|Perko, Franc|",,,
,,,,,,,,,,,,,,,,,,,,,,,,,Sarajevo,"43.856259,18.413076",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Zagreb,"45.815011,15.981919",,,,,
205,4,120,15,8,Social Issues: Education,,1992,3,30,1996,5,23,Politika|Borba|NIN|Vreme|,Open Media Research Institute,Textual,press clippings|,41,Folder,Serbian|,"How to explain to the kids the borders of Yugoslavia?|Report on strike by the workers in the education sector|The president of the republic signed the law for the university: university professors qualify this act as non-democratic|The rector of the Belgrade University claims that the institution remains autonomous|Introduction of Serbian instead of Serbo-Croatian language in the schools|Interview with Slobodan Unković, minister for science and technology|Comparison of the costs of studying in the Federal Republic of Yugoslavia and elsewhere in the world|Report on the work of the Belgrade University|",1992,1996,,,Beograd,"44.786568,20.448923",Strike|Education|Transition|Mother language|Student protests|University|Higher education|Academic freedom|Fullbright|Admission criteria|,"Terzić, Biljana|Stojković, Slobodan|Tunić, Marija|Milošević, Slobodan|Pešić, Mihailo|Životić, Miladin|Marković, Danilo|Marković, Mihajlo|Vračar, Rajko|Nešković, Ratko|Unković, Slobodan|Mladenović, Dragoslav|Čović, Nebojša|",,,
205,4,120,15,9,Social Issues: Living Standard,,1992,1,18,1997,2,28,Chicago Tribune|Financial Times|New York Times|Süddeutsche Zeitung|Die Presse|The Washington Post|The Daily Telegrph|The Boston Globe|The Independent|Borba|Politika|NIN|The Wall Street Journal|Neue Zürcher Zeitung|Vreme|The Economist Newspaper|The European|The Guardian|Budapest Week|The London Times|The Knight-Ridder Newspapers|Der Tagesspiegel|Novi List|Vjesnik|Liberation|International Herald Tribune|Frankfurter Algemeine Zeitung|Frankfurter Rundschau|,Open Media Research Institute,Textual,press clippings|agency news|,225,Folder,English|Serbian|Croatian|German|French|,"Severe inflation and uncertain politics destroy the promise of Yugoslavia|Destruction, inflation and Tito-nostalgy|Desperate condition for civilians in Belgrade|Wave of fear and paranoia hits Belgrade|Serbian war profiteers avoid the pinch|Hunger and fear reign in Belgrade|Children die in the Yugoslav drug shortage|Report on the everyday life in Belgrade under the blockade|Report on the health sector in the time of the sanctions|There are 268 people with AIDS diagnosis in the Federal Republic of Yugoslavia|The apathy raises as the living standard plunges|The hospital crisis separates the Yugoslav rich from the poor|Ingenuity helps the ordinary people to survive the Yugoslav hyperinflation|Yugoslav children to bear mental scars long after war|Soup kitchens and despair dominate Belgrade|The economy of Serbia is in ruins: Milošević still stands strong|Report on the collapsing care for mental patients in Yugoslavia|Serbians struggle for their daily bread|Doctors demand lifting of the sanctions|Report on the rise of the number of drug addicts in Serbia|",1992,1997,,,Novi Pazar,"43.140698,20.521362",Money|Goods|Gasoline supply|Poverty|Military|Victims|Inflation|Nostalgy|Food|Civilians|UN Sanctions|Children|War profiteers|Ministry of Health|Economy|Hunger|Consumer basket|AIDS|Crime|Consumer Prices|DS (Democratic Party)|Groceries|Oil|Currencies|Pension|Trade Union|Medicines|Red Cross|Nutrition|War|Dinar|Misery|infections|Education|Economic crisis|Survival|Weapon|Starvation|Heating|Social minimum|Social help|Embargo|Electricity|Drug addiction|Heroin|Prostitution|Agriculture|Transsexual|Transexual surgery|Protests|Discontent|Black market|  ,"Jurjević, Zvonko|Broz Tito, Josip|Drašković, Vuk|Djilas, Milovan|Pošarac, Aleksandar|Panić, Milan|Božović, Radoman|Cerović, Stojan|Stojanović, Radoslav|Milošević, Slobodan|Simić, Božidar|Gec-Pecelj, Marija|Radulović, Dragan|Kanjuha, Vladislava|Milić, Anđelka|Stoiljković, Zoran|Blagojević, Stanko|Mirić, Slavica|",,,
,,,,,,,,,,,,,,,,,,,,,,,,,Beograd,"44.786568,20.448923",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Novi Sad,"45.267135,19.83355",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Sarajevo,"43.856259,18.413076",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Kovin,"44.739571,20.977847",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Kragujevac,"44.012793,20.911423",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Niš,"43.317750, 21.907438",,,,,
205,4,120,16,1,Social Issues: Migration,,1992,4,3,1995,8,5,NIN|Borba|Politika|The Chicago Tribune|The Economist|The New York Times|The Washington Post|The Guardian|Nedeljna Dalmacija|The Independent|Neue Zürcher Zeitung|,Open Media Research Institute,Textual,press clippings|agency news|,64,Folder,Serbian|English|Croatian|German|,Who is moving out of Serbia?|Serbia to appeal for international aid for refugees|Report on Serbian refugees from Albania|Intelectuals leave rump Yugoslavia|Serbia copes with her own refugees|What the new legal regulations regarding refugees bring?|Yugoslav refugee children become campers|Serb refugees forced to fight Muslims|Belgrade starts to repatriate refugees|How do the refugee children live? |The days when Sarajevo looked like Saigon|,1992,1995,,,Pakrac,"45.438845,17.191742",Refugees|Migration|Living expenses|Displaced persons|Ethnic cleansing|World Health Organization|United Nations|UNHCR (United Nations High Commissioner for Refugees)|Children|Brain drain|Economic collapse|Visas|Refugee crisis|UN sanctions|Red Cross|Poverty|UNICEF (United Nations Children's Fund)|,"Ristić, Žarko|Acheson, Donald|Vulović, Dobrica|Bjelica, Bogoljub|Milošević, Slobodan|Đukić, Milan|Kovačević, Božo|Antić, Ljubomir|Popović, Slobodan|Morina, Branislava|",,,
,,,,,,,,,,,,,,,,,,,,,,,,,Zagreb,"45.815011,15.981919",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Subotica,"46.100547,19.665059",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Priština,"42.662914,21.165503",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Vukovar ,"45.345238,19.00102",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Loznica,"42.996376,21.944034",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Beograd,"44.786568,20.448923",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Sarajevo,"43.856259,18.413076",,,,,
205,4,120,16,2,Social Issues: Migration: Refugees,,1995,8,10,1996,11,6,The Independent|Frankfurter Algemeine Zeitung|The Los Angeles Times|Politika|Financial Times|The Daily Telegraph|Frankfurter Rundschau|Vreme|International Herald Tribune|Neue Zürcher Zeitung|,Open Media Research Institute,Textual,press clippings|agency news|,47,Folder,English|Serbian|German|,Refugees vow to kill Croats in Serbia|Serbs from Krajina protest on the decision of official Belgrade to ban man of fighting age to enter the country|Reports on the life of refugees in Serbia|The refugees from Krajina yearn for the old times and their lost homes|,1995,1996,,,Novi Banovci,"42.996376,21.944034",Refugees|UNHCR (United Nations High Commissioner for Refugees)|Borders|Violence|Humanitarian disaster|Poverty|Soldiers|United Nations|Children|UNPROFOR (The United Nations Protection Force)|Forced migration|,"Holbrooke, Richard|Tuđman, Franjo|Milošević, Slobodan|Filipović, Muhamed|Popović, Dejan|Morina, Bratislava|",,,
,,,,,,,,,,,,,,,,,,,,,,,,,Beograd,"44.786568,20.448923",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Sremska Rača,"42.996376,21.944034",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Zagreb,"45.815011,15.981919",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Mostar,"43.343775,17.807758",,,,,
205,4,120,16,3,Social Issues: Minorities,,1992,1,,1996,8,6,Politika|Vjesnik|Borba|Frankfurter Algemeine Zeitung|Time|Neue Zürcher Zeitung|The Chicago Tribune|Novi Vjesnik|Süddeutsche Zeitung|Radio Free Europe-Radio Liberty Research Institute|The Independent|The Washington Post|Frankfurter Rundschau|The economist newspaper|Nedeljna Dalmacija|Frankfurter Rundschau|Ljiljan|Die Presse|The Wall Street Journal|Der Standard|Oslobođenje|Die Welt|,Open Media Research Institute,Textual,press clippings|agency news|research papers|,227,Folder,German|English|Serbian|Croatian|Bosnian|,The Serbian Government claims there is no limitation of the minority rights of Hungarians in Serbia|The constitution of Republic of Serbia provides equality for the citizens of Kosovo and Metohija|Leaders of political parties in Serbia demand respect for the principles of CSCE|Reports on the situation of minority rights in Sandžak|Who is inventing a cultural genocide against the Muslims?|Serbians expel Croatians from their villages|Moslems in new Yugoslavia seek a separate republican status|Report on the minorities problems in rump Yugoslavia|Is Sandžak the next theater of war on the Balkan?|Sandžak seeks autonomy|Interview with David Albahari|The Sandžak: Muslims between Serbia and Montenegro|Eight Muslims charged with armed rebellion against Yugoslavia|Ethnic minorities claim that Serbia wants to expel them|Report on the celebration of the world day of the Roma people|,1992,1996,,,Beograd,"44.786568,20.448923",Muslims|Albanians|Human rights|JNA (Yugoslav People’s Army)|Merhamet|Helsinki Watch|CSCE (Conference on Security and Co-operation in Europe)|SRS (Serbian Radical Party)|SPO (Serbian Renewal Movement)|Animosity|Conflict|Ethnic cleansing|Geneva Conference|Sandžak|Serbian anti-Semitism|SDA (Party of Democratic Action)|SANU (Serbian Academy of Sciences and Art)|DZVM (Democratic Union of the Hungarians from Vojvodina)|SPS (Socialist Party of Serbia)|  ,"Koštunica, Vojislav|Rakitić, Slobodan|Marković, Miroslav|Šešelj, Vojislav|Nikodinović, Dobroslav|Ćosić, Dobrica|Kalić, Jovanka|Mušović, Ejup|Tomović, Gordana|Hrabar, Bogumil|Terzić, Slavenko|Vlahović, Petar|Šušević, Izudin|Tanasković, Darko|Zekić, Latif|Varadi, Tibor|Lukić, Radomir|Memić, Mahmut|Stojanović, Svetozar|Grubać, Momčilo|Surroi, Veton|Ugljanin, Sulejman|Ljajić, Rasim|Janjić, Dušan|Stanković, Zoran|Mazowiecki, Tadeusz|Izetbegović, Alija|Alomerović, Šefko|Kertes, Mihalj|Moody, Jim|Krcić, Šefket|Albahari, David|Savović, Margit|Jevtić, Miroljub|Lutovac, Zoran|Joža, Laslo|Poljaković, Ivan|",,,
